,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,attention,isTrue
0,0.23762841426442982,0.3381845986805753,0.8763228901293121,0.8895719878218704,0.8858569977101902,0.8824850416216057,0.0964629571299553,0
1,0.29007229299604076,0.4019523604086353,1.0,0.9999999999999999,1.0,1.0,0.11626766703091021,0
2,0.2580829724078616,0.3617662774313081,0.9162878501766855,0.9224505658260733,0.9207225668158893,0.9191541274369689,0.10718114589957944,0
3,0.2025527470599337,0.3000036284664555,0.8222705785354524,0.8510302009455841,0.8429661262932173,0.835646670573172,0.07284303819703852,0
4,0.200809904229523,0.300143528757933,0.8326529714804147,0.8652145300345522,0.8560844088099604,0.8477973429154961,0.0669400772736142,0
5,0.25818483904979256,0.35844490894609826,0.894426013545757,0.895436266603832,0.8951529959835877,0.8948958819499209,0.11521830013734546,0
6,0.29244012342031694,0.3899968885403748,0.9104162809085589,0.8877432748853922,0.8941006884340472,0.8998710723862521,0.1516028176408198,0
7,0.2394274983325534,0.3398264110583785,0.8770645797461717,0.889047076009076,0.8856872355004699,0.8826376352810653,0.0984093768374211,0
8,0.15272066509996338,0.2626813520947061,0.8540343442019722,0.9300101250564137,0.9087068422856971,0.8893706578313397,0.0,0
9,0.17960872745026735,0.2876698245584877,0.8680118555123095,0.925728719643638,0.909545158732505,0.8948559522719812,0.02804321161430748,0
10,0.3974414603632685,0.475000340104701,0.8842978765253858,0.7716019781972502,0.8032014242599863,0.8318830469141475,0.2903211625028373,0
11,0.7083478509584885,0.7369620456126342,0.8728374794135253,0.5088662918663432,0.6109222502455832,0.7035545856995238,0.6772225791204554,0
12,0.925919892136275,0.9181046300379971,0.850845019954013,0.307790573492716,0.4600607088273456,0.5982705544839775,0.9530324867797884,0
13,0.958446819637512,0.9449653265513258,0.8461455243403588,0.2759907690302105,0.4358597146184247,0.5809667130884693,0.9947768169192651,0
14,0.8825436813458828,0.8821256877095384,0.8560925008634636,0.34894112519168424,0.4911441936167747,0.620216543199572,0.8977333916941574,0
15,0.8337255234173541,0.8414653505061352,0.8609237472970706,0.393930558789693,0.5248734439418844,0.6437253508305669,0.8358854010755735,0
16,0.86009309515257,0.8633003035789638,0.8575032096932665,0.36863171773985465,0.5057091852499077,0.6301292206424801,0.8695841545177148,0
17,0.9044170903451946,0.900784282645756,0.856752907686418,0.33226359894069213,0.4793281493641271,0.6128130823808141,0.9244225395936425,0
18,0.9041948246744369,0.900910465842203,0.8587720200596841,0.3349287936663486,0.4818121853719481,0.6151326874687021,0.9234181984108016,0
19,0.8691230347274391,0.8705022851023039,0.8545631100907016,0.35778883083691626,0.4970822059775763,0.623513536959678,0.881764843104307,0
20,0.8531863668669903,0.856075747698074,0.8487435528649453,0.3633631780015455,0.4994617512676987,0.6229932813596996,0.8642514456199049,0
21,0.8772408795956286,0.8775558136222608,0.8556344450339508,0.352617217072198,0.4936610882282097,0.6216812782703797,0.8913709317855848,0
22,0.9044126324089905,0.9027671619586014,0.8694978644431083,0.34796840165504855,0.49420302397922894,0.6269346626335512,0.9198046816442869,0
23,0.8934123221262562,0.8927688770900069,0.8652220849911477,0.35149724750100003,0.4955434863986324,0.6262888121429668,0.907809697888943,0
24,0.8578242223066463,0.8587775601174334,0.8408362678937777,0.34991307223465745,0.4875658286553723,0.6125080320448129,0.8728226935243236,0
25,0.8518775881952719,0.8527983082343931,0.8348405434553474,0.3472818367916085,0.4839912049425155,0.6080771304618546,0.8676716868908468,0
26,0.8918680898654184,0.8917013507674034,0.8667776385062462,0.35464847112992026,0.49824729097820225,0.6285865113649853,0.9053456569607174,0
27,0.92151730860955,0.9209855932384535,0.89328689233822,0.3635976681686799,0.5121202525525629,0.6469285878778692,0.9322528940795587,0
